,Sales,Quantity,Discount,Profit,First Class,Same Day,Second Class,Standard Class,Consumer,Corporate,Home Office,Central,East,South,West,Furniture,Office Supplies,Technology
1302,61.96,2,0.0,4.3372,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1303,23.99,1,0.0,5.5177,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1304,287.97,3,0.0,77.7519,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1305,419.944,7,0.2,52.493,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1306,46.76,7,0.0,22.4448,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1307,17.712,3,0.2,6.4206,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1308,21.78,2,0.0,5.6628,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1309,161.94,3,0.0,9.7164,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1310,161.568,2,0.2,-8.0784,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1311,3.69,1,0.0,1.7343,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1312,122.12,4,0.0,56.1752,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1313,155.372,2,0.3,-13.3176,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1314,38.88,6,0.0,18.6624,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1315,183.84,8,0.0,62.5056,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1316,579.3,5,0.0,28.965,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1317,14.2,1,0.2,3.3725,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1318,575.92,2,0.2,71.99,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1319,5.184,6,0.7,-3.6288,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1320,5.229,3,0.7,-4.1832,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1321,285.552,2,0.2,35.694,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1322,72.8,5,0.0,19.656,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1323,10.816,4,0.2,3.5152,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1324,46.26,3,0.0,12.4902,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1325,17.46,6,0.8,-30.555,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1326,51.072,6,0.2,5.1072,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1327,11.34,1,0.0,5.5566,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1328,87.92,4,0.0,26.376,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1329,37.05,3,0.0,16.302,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1330,2.97,1,0.4,-0.6435,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1331,27.44,2,0.2,2.401,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1332,1.08,3,0.8,-1.728,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1333,7.96,2,0.8,-13.93,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1334,140.736,8,0.2,52.776,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1335,552.56,4,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1336,25.11,3,0.0,6.5286,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1337,29.78,2,0.0,8.0406,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1338,677.58,3,0.0,176.1708,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1339,75.04,8,0.0,36.0192,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1340,695.7,2,0.5,-27.828,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1341,15.66,5,0.7,-12.528,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1342,28.854,6,0.7,-21.1596,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1343,47.82,3,0.0,14.346,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1344,13.05,5,0.0,6.003,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1345,93.78,2,0.0,36.5742,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1346,47.18,7,0.0,23.59,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1347,19.68,6,0.0,5.7072,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1348,53.4,10,0.0,25.098,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1349,35.88,6,0.0,17.2224,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1350,258.279,3,0.3,-70.1043,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1351,31.4,2,0.0,7.85,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1352,183.96,5,0.2,20.6955,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1353,17.61,3,0.0,8.4528,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1354,300.904,1,0.2,11.2839,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1355,220.776,3,0.2,-44.1552,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1356,281.424,11,0.2,-35.178,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1357,79.14,3,0.0,36.4044,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1358,1.988,1,0.6,-1.4413,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1359,145.568,2,0.2,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1360,123.256,7,0.2,9.2442,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1361,23.68,4,0.2,7.4,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1362,309.576,4,0.4,-56.7556,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1363,38.388,14,0.7,-25.592,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1364,95.994,2,0.7,-63.996,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1365,239.952,6,0.2,-35.9928,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1366,201.584,2,0.2,15.1188,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1367,899.136,4,0.2,-146.1096,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1368,145.9,5,0.0,62.737,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1369,590.058,7,0.7,-786.744,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1370,14.04,3,0.2,1.5795,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1371,49.08,3,0.0,4.908,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1372,29.6,2,0.0,14.8,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1373,17.088,4,0.2,5.5536,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1374,912.75,5,0.0,118.6575,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1375,1089.75,3,0.0,305.13,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1376,447.84,8,0.0,219.4416,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1377,16.4,5,0.0,4.264,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1378,399.96,5,0.2,34.9965,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1379,158.9,5,0.0,7.945,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1380,13.184,1,0.2,4.7792,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1381,83.952,3,0.6,-90.2484,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1382,80.98,1,0.0,1.6196,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1383,348.84,9,0.0,170.9316,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1384,9.45,5,0.0,0.189,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1385,18.84,3,0.0,7.1592,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1386,239.98,2,0.0,52.7956,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1387,167.96,2,0.0,78.9412,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1388,104.85,3,0.0,28.3095,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1389,484.83,3,0.0,126.0558,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1390,122.97,3,0.0,60.2553,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1391,154.44,3,0.0,1.5444,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1392,342.37,7,0.0,160.9139,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1393,9.552,3,0.2,1.5522,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1394,652.45,5,0.5,-430.617,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1395,66.645,3,0.5,-42.6528,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1396,17.216,4,0.2,6.0256,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1397,11.56,2,0.0,5.6644,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1398,88.4,4,0.0,11.492,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1399,6.48,1,0.0,3.1104,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1400,21.8,2,0.0,6.104,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1401,251.79,3,0.0,118.3413,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1402,205.176,2,0.4,-58.1332,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1403,419.4,5,0.2,146.79,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1404,10.304,1,0.2,-2.1896,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1405,154.764,3,0.4,-36.1116,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1406,116.784,2,0.2,21.897,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1407,75.48,2,0.0,19.6248,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1408,39.98,2,0.0,9.995,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1409,393.165,3,0.5,-204.4458,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1410,23.68,2,0.2,8.88,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1411,408.006,2,0.1,72.5344,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1412,165.28,4,0.0,14.8752,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1413,334.768,7,0.2,108.7996,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1414,239.97,3,0.0,26.3967,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1415,37.74,3,0.0,12.8316,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1416,946.344,7,0.2,118.293,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1417,151.2,3,0.2,32.13,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1418,4.928,4,0.6,-1.4784,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1419,86.272,4,0.2,31.2736,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1420,72.588,2,0.7,-48.392,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1421,60.672,2,0.2,14.4096,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1422,77.031,9,0.7,-59.0571,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1423,119.904,6,0.2,-1.4988,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1424,263.96,5,0.2,23.0965,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1425,363.648,4,0.2,-86.3664,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1426,9.728,2,0.2,3.2832,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1427,14.75,5,0.0,7.08,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1428,29.8,5,0.2,9.3125,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1429,427.42,14,0.0,196.6132,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1430,220.752,8,0.4,-40.4712,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1431,152.76,6,0.0,74.8524,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1432,7.27,1,0.0,1.9629,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1433,1819.86,14,0.0,163.7874,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1434,33.9,5,0.0,15.594,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1435,31.104,6,0.2,10.8864,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1436,5.248,2,0.2,0.5904,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1437,263.88,3,0.2,42.8805,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1438,2453.43,5,0.3,-350.49,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1439,29.7,5,0.0,13.365,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1440,39.96,4,0.0,17.982,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1441,36.672,2,0.2,11.46,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1442,13.76,2,0.0,6.3296,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1443,139.424,4,0.2,17.428,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1444,1979.928,9,0.2,148.4946,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1445,164.736,4,0.2,-39.1248,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1446,470.302,7,0.3,-87.3418,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1447,47.984,2,0.2,5.998,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1448,2.502,3,0.7,-1.7514,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1449,88.752,3,0.2,11.094,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1450,2.025,1,0.7,-1.35,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1451,70.98,7,0.0,34.7802,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1452,91.68,3,0.0,45.84,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1453,33.75,5,0.0,16.875,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1454,3040.0,8,0.0,1459.2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1455,91.2,3,0.0,41.952,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1456,452.94,3,0.0,67.941,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1457,52.2,9,0.0,23.49,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1458,15.936,4,0.2,5.1792,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1459,27.46,2,0.0,9.8856,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1460,55.424,2,0.2,19.3984,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1461,244.006,2,0.3,-31.3722,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1462,159.984,2,0.2,43.9956,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1463,1024.716,6,0.3,-29.2776,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1464,3.68,2,0.0,1.8032,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1465,121.376,4,0.2,-3.0344,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1466,95.976,3,0.2,-10.7973,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1467,255.968,4,0.2,31.996,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1468,872.94,3,0.0,226.9644,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1469,41.54,2,0.0,19.5238,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1470,12.96,2,0.0,6.2208,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1471,6.848,2,0.2,0.5992,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1472,8.67,3,0.0,4.0749,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1473,6.688,4,0.6,-4.0128,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1474,17.28,6,0.0,5.0112,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1475,17.712,3,0.2,6.4206,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1476,28.91,7,0.0,13.2986,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1477,52.136,7,0.2,5.8653,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1478,31.968,4,0.2,2.3976,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1479,25.92,4,0.0,12.4416,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1480,40.46,7,0.0,19.8254,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1481,33.87,3,0.0,8.8062,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1482,9.728,2,0.2,1.7024,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1483,3.424,1,0.2,1.07,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1484,177.0,3,0.0,30.09,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1485,3.76,2,0.0,1.316,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1486,1212.848,7,0.2,106.1242,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1487,89.97,3,0.0,37.7874,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1488,42.6,3,0.0,16.614,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1489,5.04,2,0.2,1.764,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1490,62.96,4,0.0,28.332,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1491,5.88,1,0.0,2.8812,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1492,977.292,6,0.1,173.7408,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1493,9.64,2,0.0,3.6632,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1494,40.05,3,0.0,11.214,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1495,10.192,7,0.2,3.185,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1496,16.784,1,0.2,-0.2098,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1497,13.12,5,0.2,3.772,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1498,18.16,5,0.2,6.583,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1499,16.056,3,0.2,5.8203,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1500,223.056,9,0.2,69.705,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1501,540.048,3,0.2,-47.2542,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1502,33.52,2,0.2,3.352,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1503,9.94,2,0.0,3.0814,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1504,6.72,4,0.0,3.36,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1505,1004.976,6,0.2,-175.8708,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1506,17.88,3,0.2,5.5875,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1507,396.0,4,0.0,190.08,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1508,34.5,3,0.0,15.525,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1509,8.36,2,0.0,3.0096,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1510,385.6,8,0.0,111.824,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1511,35.82,9,0.0,11.8206,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1512,200.064,3,0.2,12.504,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1513,21.38,5,0.8,-33.139,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1514,6.744,4,0.8,-11.4648,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1515,63.686,1,0.3,-9.098,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1516,1669.6,4,0.0,116.872,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1517,83.84,2,0.2,27.248,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1518,13.272,3,0.2,4.3134,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1519,21.336,7,0.2,7.7343,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1520,16.52,5,0.2,2.065,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1521,206.112,6,0.2,48.9516,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1522,19.92,5,0.2,6.723,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1523,198.272,8,0.2,61.96,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1524,247.104,6,0.2,-58.6872,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1525,86.304,6,0.2,9.7092,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1526,4.16,2,0.2,0.364,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1527,11.648,2,0.2,3.3488,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1528,26.18,7,0.0,0.5236,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1529,7.3,2,0.0,3.431,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1530,74.352,3,0.2,23.235,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1531,10.744,1,0.2,0.8058,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1532,8.376,3,0.2,2.7222,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1533,212.88,6,0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1534,203.983,2,0.15,16.7986,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1535,40.74,3,0.0,0.4074,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1536,11.67,3,0.0,3.0342,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1537,39.99,1,0.0,11.5971,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1538,16.28,2,0.0,6.512,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1539,782.94,3,0.0,203.5644,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1540,242.48,7,0.0,116.3904,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1541,8.32,5,0.2,2.288,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1542,10.464,6,0.2,1.7004,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1543,82.896,3,0.2,29.0136,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1544,34.24,4,0.0,16.0928,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1545,1573.488,7,0.2,196.686,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1546,335.52,4,0.2,117.432,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1547,23.912,2,0.8,-40.6504,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1548,27.056,2,0.2,2.3674,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1549,559.992,1,0.2,174.9975,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1550,9.324,6,0.8,-24.7086,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1551,111.96,2,0.0,54.8604,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1552,21.56,7,0.0,10.3488,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1553,124.75,5,0.0,57.385,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1554,5.28,3,0.0,1.5312,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1555,91.96,4,0.0,39.5428,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1556,9.344,1,0.2,3.504,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1557,79.36,5,0.2,9.92,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1558,171.96,2,0.0,44.7096,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1559,35.352,9,0.2,12.8151,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1560,18.9,6,0.0,9.072,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1561,2.78,1,0.0,0.7228,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1562,1044.63,5,0.4,-295.9785,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1563,11.352,3,0.2,4.1151,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1564,354.9,5,0.0,17.745,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1565,453.576,3,0.2,39.6879,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1566,21.48,3,0.2,-0.2685,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1567,8.784,4,0.8,-13.6152,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1568,122.97,3,0.0,60.2553,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1569,12.84,3,0.0,3.7236,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1570,603.92,5,0.2,-67.941,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1571,21.84,3,0.0,10.4832,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1572,29.99,1,0.0,6.2979,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1573,381.44,2,0.2,23.84,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1574,40.68,3,0.2,-9.153,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1575,763.28,5,0.3,-21.808,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1576,23.952,2,0.2,2.3952,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1577,4.98,1,0.0,2.4402,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1578,170.88,3,0.0,49.5552,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1579,307.98,2,0.0,89.3142,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1580,382.806,9,0.4,-153.1224,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1581,41.96,2,0.0,2.9372,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1582,1217.568,2,0.2,456.588,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1583,47.04,3,0.0,18.3456,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1584,6.16,2,0.0,2.9568,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1585,979.95,5,0.0,274.386,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1586,143.7,3,0.0,68.976,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1587,10.65,3,0.0,5.0055,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1588,247.8,4,0.0,34.692,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1589,10.96,4,0.0,2.9592,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1590,33.488,7,0.2,5.8604,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1591,8.04,5,0.2,2.9145,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1592,201.568,4,0.2,22.6764,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1593,13.44,3,0.0,6.5856,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1594,359.058,3,0.3,-35.9058,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1595,47.992,2,0.3,-2.0568,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1596,547.3,13,0.0,175.136,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1597,16.896,4,0.2,5.28,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1598,6.672,1,0.2,0.5004,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1599,99.136,4,0.2,8.6744,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1600,15.992,2,0.6,-13.993,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1601,211.96,2,0.0,42.392,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1602,6.672,3,0.2,1.668,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1603,155.94,6,0.0,45.2226,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1604,39.96,5,0.2,12.987,0,0,1,0,1,0,0,0,0,0,1,0,0,1
